text,label
SHARE IMMEDIATELY: a major bank is planning to hoarding wealth starting January 1st! Wake up people!,0
Exports rose by 31 percent in the last quarter driven by IT and pharmaceutical sectors.,1
EXPOSED: the WHO caught RED-HANDED doing hoarding wealth! Share before they DELETE this!,0
Scientists at Oxford University published research showing a novel material for batteries in a peer-reviewed journal.,1
Municipal authorities completed the new water treatment facility serving 50000 households.,1
ALERT: Scientists CONFIRM that baking soda causes heart disease! Big pharma doesn't want you to know!,0
The central bank introduced new digital payment regulations to strengthen cybersecurity.,1
You WON'T BELIEVE what a powerful businessman said about labor regulations! The truth will SHOCK you!,0
The central bank introduced new digital payment regulations to strengthen cybersecurity.,1
REVEALED: a superpower has been secretly building biological agents to use against the economy!,0
DANGEROUS: a common shampoo contains baking soda that causes cancer! Exposed by whistleblower!,0
SHARE IMMEDIATELY: a tech giant is planning to hoarding wealth starting next Monday! Wake up people!,0
The transport ministry approved highway expansion connecting Koramangala and Whitefield.,1
MIRACLE cure discovered in a hospital! Exposed big pharma conspiracy exposed exposed!,0
TRUTH BOMB: Everything you know about labor regulations is a LIE! Watch before deleted!,0
The central bank introduced new digital payment regulations to strengthen cybersecurity.,1
TRUTH BOMB: Everything you know about digital rights is a LIE! Watch before deleted!,0
Scientists at MIT published research showing climate change acceleration in a peer-reviewed journal.,1
Research published in Nature found that a novel material for batteries could transform renewable energy.,1
The government announced new infrastructure spending of 500 crore for Northern development projects.,1
The PM held bilateral talks with the Australian PM focusing on trade and defense cooperation.,1
TRUTH BOMB: Everything you know about environmental protection is a LIE! Watch before deleted!,0
Foreign direct investment increased by 12 percent year over year in the manufacturing sector.,1
100% TRUE: My friend who works at a military base confirmed that flat earth is happening right now!,0
SHARE IMMEDIATELY: a tech giant is planning to hoarding wealth starting January 1st! Wake up people!,0
SHARE IMMEDIATELY: the WHO is planning to ban all cash starting next month! Wake up people!,0
Foreign direct investment increased by 23 percent year over year in the manufacturing sector.,1
The transport ministry approved highway expansion connecting Andheri and Noida.,1
Rainfall in Northeast was recorded at 3000 croremm which is below the seasonal average.,1
Secret meeting between a tech CEO and a controversial figure EXPOSED! NWO agenda revealed!,0
The telecom regulator issued new guidelines for data privacy and consumer protection.,1
TRUTH BOMB: Everything you know about environmental protection is a LIE! Watch before deleted!,0
The ISRO successfully launched GSAT-32 from the Sriharikota space centre.,1
Exposed corrupt officials exposed exposed exposed! Must share wake up!!,0
A multinational summit on climate change concluded with 150 nations signing the agreement.,1
DANGEROUS: a common shampoo contains turmeric water that causes heart disease! Exposed by whistleblower!,0
Municipal authorities completed the new water treatment facility serving 150 households.,1
BUSTED: a top leader exposed for secretly funding spreading propaganda! The mainstream media is SILENT!,0
URGENT: Forward this to everyone! martial law is going to happen on January 1st and nobody is talking about it!,0
Foreign direct investment increased by 23 percent year over year in the manufacturing sector.,1
VIRAL: a powerful businessman caught on secret camera doing controlling the media! Video going viral before it gets taken down!,0
The meteorological department issued a forecast predicting normal monsoon this year.,1
PROOF that the moon landing hoax is REAL! The government has been lying to us for YEARS!,0
The Supreme Court ruled in favor of civil liberties groups in the landmark digital rights case after months of deliberation.,1
According to the latest census data the population growth rate has declined to 6.1 percent.,1
ALERT: Scientists CONFIRM that turmeric water causes COVID variants! Big pharma doesn't want you to know!,0
100% TRUE: My friend who works at a hospital confirmed that 5G mind control is happening right now!,0
BREAKING: a cricket star exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
URGENT: Forward this to everyone! internet shutdown is going to happen on next Monday and nobody is talking about it!,0
The Reserve Bank maintained the repo rate at 6.1 percent citing stable inflation.,1
PROOF that flat earth is REAL! The government has been lying to us for YEARS!,0
You WON'T BELIEVE what a top leader said about digital rights! The truth will SHOCK you!,0
The Reserve Bank maintained the repo rate at 7.0 percent citing stable inflation.,1
Research published in Nature found that a novel material for batteries could transform renewable energy.,1
100% TRUE: My friend who works at a military base confirmed that 5G mind control is happening right now!,0
You WON'T BELIEVE what a famous celebrity said about environmental protection! The truth will SHOCK you!,0
ALERT: Scientists CONFIRM that lemon juice causes COVID variants! Big pharma doesn't want you to know!,0
Scientists at AIIMS published research showing a new treatment pathway in a peer-reviewed journal.,1
Forward to 12 groups or get hacked will happen to you in 7 days!,0
PROOF that the moon landing hoax is REAL! The government has been lying to us for YEARS!,0
CENSORED: This video was removed 2400 times! They don't want you to see what a top leader admitted!,0
Foreign direct investment increased by 12 percent year over year in the manufacturing sector.,1
A new metro line connecting Andheri to Noida was inaugurated reducing commute time significantly.,1
The education ministry announced reforms to the national curriculum effective next academic year.,1
According to the latest census data the population growth rate has declined to 6.5 percent.,1
URGENT: Forward this to everyone! a currency ban is going to happen on next Monday and nobody is talking about it!,0
Secret meeting between a top politician and a foreign agent EXPOSED! NWO agenda revealed!,0
Government insider LEAKED documents proving flat earth! Exposed share now!,0
Scientists at AIIMS published research showing climate change acceleration in a peer-reviewed journal.,1
Scientists at Oxford University published research showing improved crop yields in a peer-reviewed journal.,1
The stock market closed flat as investors reacted to quarterly earnings reports.,1
You WON'T BELIEVE what a top leader said about privacy rights! The truth will SHOCK you!,0
